18.75
20.25
22
22.75
21.25
19.75
19.25
19.5
18.5
19.25
19
19
19
20.75
20.5
19.75
17
18.5
19
22
22.5
20.75
18.75
19.5
20
21.75
23.75
24
24.25
24
19.75
22
21.5
22
24
24.5
23.5
20.75
20.25
20
21.75
24.25
24.25
22.5
21.75
24
26.25
24.5
24.75
24.25
22.5
21.25
22.5
24.5
23.25
26.5
26.5
27
27
25
24.75
27.25
27.25
25
26.5
27
27.25
26.5
24.75
25
24
27.5
26.75
25.5
24
27.25
28
29.5
29.5
26.25
23.5
26.5
23.25
30.25
28
28.75
31.5
30
32
28.25
28.25
30.5
29.25
31
25.25
24.5
23.5
24
27
28
27.5
28
31.75
31.5
33.75
30.5
30.25
27.25
26.5
27.5
24.5
28.25
27.25
27.75
28.75
26.25
31.75
30
32.5
32.5
33.5
31.5
28.75
31.75
32.5
32.75
32.75
35.75
34.25
32
28.5
29.5
30.25
31
29
31.5
29.75
32.25
33.75
32.25
33.5
34.5
34.5
31.5
33.75
32
33.5
33.25
35.25
31.25
27.25
27.75
30.5
28
25.75
28.25
29.5
28.25
25
27.75
23
27.25
28.75
25.25
25
27
26.25
28
27.5
28.5
27.5
29.25
29.5
29.5
28.5
29.5
28.25
31
29.5
31
28
27.75
26
27.25
27.5
27
27.25
29
30
30.25
31
27.75
29.75
27
27.25
28.5
28.25
28.5
29.5
29.75
28.5
28.75
29
27
28.5
29
28
26.25
27.75
25.25
24.75
25
27.25
27.25
28.75
26.5
26.75
26.5
26.5
26.25
27.25
28.5
27.25
26.75
27
26.5
25.5
25.25
25
24.25
26.25
24.5
26
27
27.5
27.25
26.75
27.5
27.5
26
26
26.5
26.75
28
28.75
29
29.25
26.25
23.75
24.75
26.75
27.75
26.75
27.75
27
24.75
27.25
28.25
27
27.25
27.25
26
26.75
27
26.5
26
26.75
25.25
26.5
27.25
26.75
25.75
25.25
25.75
27.25
27.25
26.75
28.25
28.5
27.25
27
28.5
29.25
29.75
30
27.25
28
26
24
24.25
23.75
25.5
25
26.5
29.5
29.5
28.25
28
25.5
26.25
28
29
27.75
25
25.75
23
22.25
22.75
21.25
22.5
23.75
23.5
22.5
23.5
24.25
22.25
22
22
22
22
22
23.75
24.25
24.75
24.25
25.75
24.25
23.75
24.25
23
20.75
25.5
26.25
28
25.25
24
20.75
21.75
22
24
25.25
26.25
25.25
24.75
24
23.25
21.25
20.5
21.5
21
21.75
19
17
20.5
20.5
21.5
23
24
23.25
20.75
20.5
20
21
22.5
22.75
19.75
18.75
20.25
22
22.75
21.25
19.75
19.25
19.5
18.5
19.25
19
19
19
20.75
20.5
19.75
17
18.5
19
22
22.5
20.75
18.75
19.5
20
21.75
23.75
24
24.25
24
19.75
22
21.5
22
24
24.5
23.5
20.75
20.25
20
21.75
24.25
24.25
22.5
21.75
24
26.25
24.5
24.75
24.25
22.5
21.25
22.5
24.5
23.25
26.5
26.5
27
27
25
24.75
27.25
27.25
25
26.5
27
27.25
26.5
24.75
25
24
27.5
26.75
25.5
24
27.25
28
29.5
29.5
26.25
23.5
26.5
23.25
30.25
28
28.75
31.5
30
32
28.25
28.25
30.5
29.25
31
25.25
24.5
23.5
24
27
28
27.5
28
31.75
31.5
33.75
30.5
30.25
27.25
26.5
27.5
24.5
28.25
27.25
27.75
28.75
26.25
31.75
30
32.5
32.5
33.5
31.5
28.75
31.75
32.5
32.75
32.75
35.75
34.25
32
28.5
29.5
30.25
31
29
31.5
29.75
32.25
33.75
32.25
33.5
34.5
34.5
31.5
33.75
32
33.5
33.25
35.25
31.25
27.25
27.75
30.5
28
25.75
28.25
29.5
28.25
25
27.75
23
27.25
28.75
25.25
25
27
26.25
28
27.5
28.5
27.5
29.25
29.5
29.5
28.5
29.5
28.25
31
29.5
31
28
27.75
26
27.25
27.5
27
27.25
29
30
30.25
31
27.75
29.75
27
27.25
28.5
28.25
28.5
29.5
29.75
28.5
28.75
29
27
28.5
29
28
26.25
27.75
25.25
24.75
25
27.25
27.25
28.75
26.5
26.75
26.5
26.5
26.25
27.25
28.5
27.25
26.75
27
26.5
25.5
25.25
25
24.25
26.25
24.5
26
27
27.5
27.25
26.75
27.5
27.5
26
26
26.5
26.75
28
28.75
29
29.25
26.25
23.75
24.75
26.75
27.75
26.75
27.75
27
24.75
27.25
28.25
27
27.25
27.25
26
26.75
27
26.5
26
26.75
25.25
26.5
27.25
26.75
25.75
25.25
25.75
27.25
27.25
26.75
28.25
28.5
27.25
27
28.5
29.25
29.75
30
27.25
28
26
24
24.25
23.75
25.5
25
26.5
29.5
29.5
28.25
28
25.5
26.25
28
29
27.75
25
25.75
23
22.25
22.75
21.25
22.5
23.75
23.5
22.5
23.5
24.25
22.25
22
22
22
22
22
23.75
24.25
24.75
24.25
25.75
24.25
23.75
24.25
23
20.75
25.5
26.25
28
25.25
24
20.75
21.75
22
24
25.25
26.25
25.25
24.75
24
23.25
21.25
20.5
21.5
21
21.75
19
17
20.5
20.5
21.5
23
24
23.25
20.75
20.5
20
21
22.5
22.75
19.75
18.75
20.25
22
22.75
21.25
19.75
19.25
19.5
18.5
19.25
19
19
19
20.75
20.5
19.75
17
18.5
19
22
22.5
20.75
18.75
19.5
20
21.75
23.75
24
24.25
24
19.75
22
21.5
22
24
24.5
23.5
20.75
20.25
20
21.75
24.25
24.25
22.5
21.75
24
26.25
24.5
24.75
24.25
22.5
21.25
22.5
24.5
23.25
26.5
26.5
27
27
25
24.75
27.25
27.25
25
26.5
27
27.25
26.5
24.75
25
24
27.5
26.75
25.5
24
27.25
28
29.5
29.5
26.25
23.5
26.5
23.25
30.25
28
28.75
31.5
30
32
28.25
28.25
30.5
29.25
31
25.25
24.5
23.5
24
27
28
27.5
28
31.75
31.5
33.75
30.5
30.25
27.25
26.5
27.5
24.5
28.25
27.25
27.75
28.75
26.25
31.75
30
32.5
32.5
33.5
31.5
28.75
31.75
32.5
32.75
32.75
35.75
34.25
32
28.5
29.5
30.25
31
29
31.5
29.75
32.25
33.75
32.25
33.5
34.5
34.5
31.5
33.75
32
33.5
33.25
35.25
31.25
27.25
27.75
30.5
28
25.75
28.25
29.5
28.25
25
27.75
23
27.25
28.75
25.25
25
27
26.25
28
27.5
28.5
27.5
29.25
29.5
29.5
28.5
29.5
28.25
31
29.5
31
28
27.75
26
27.25
27.5
27
27.25
29
30
30.25
31
27.75
29.75
27
27.25
28.5
28.25
28.5
29.5
29.75
28.5
28.75
29
27
28.5
29
28
26.25
27.75
25.25
24.75
25
27.25
27.25
28.75
26.5
26.75
26.5
26.5
26.25
27.25
28.5
27.25
26.75
27
26.5
25.5
25.25
25
24.25
26.25
24.5
26
27
27.5
27.25
26.75
27.5
27.5
26
26
26.5
26.75
28
28.75
29
29.25
26.25
23.75
24.75
26.75
27.75
26.75
27.75
27
24.75
27.25
28.25
27
27.25
27.25
26
26.75
27
26.5
26
26.75
25.25
26.5
27.25
26.75
25.75
25.25
25.75
27.25
27.25
26.75
28.25
28.5
27.25
27
28.5
29.25
29.75
30
27.25
28
26
24
24.25
23.75
25.5
25
26.5
29.5
29.5
28.25
28
25.5
26.25
28
29
27.75
25
25.75
23
22.25
22.75
21.25
22.5
23.75
23.5
22.5
23.5
24.25
22.25
22
22
22
22
22
23.75
24.25
24.75
24.25
25.75
24.25
23.75
24.25
23
20.75
25.5
26.25
28
25.25
24
20.75
21.75
22
24
25.25
26.25
25.25
24.75
24
23.25
21.25
20.5
21.5
21
21.75
19
17
20.5
20.5
21.5
23
24
23.25
20.75
20.5
20
21
22.5
22.75
19.75
18.75
20.25
22
22.75
21.25
19.75
19.25
19.5
18.5
19.25
19
19
19
20.75
20.5
19.75
17
18.5
19
22
22.5
20.75
18.75
19.5
20
21.75
23.75
24
24.25
24
19.75
22
21.5
22
24
24.5
23.5
20.75
20.25
20
21.75
24.25
24.25
22.5
21.75
24
26.25
24.5
24.75
24.25
22.5
21.25
22.5
24.5
23.25
26.5
26.5
27
27
25
24.75
27.25
27.25
25
